objective,train_acc,test_acc,train_auc,test_auc,n_iter,n_trees
2101.0,0.9357798165137615,0.7857142857142857,0.9058441558441559,0.7130434782608697,1,1
2101.0,0.9357798165137615,0.7857142857142857,0.9058441558441559,0.7130434782608697,2,1
2101.0,0.9357798165137615,0.7857142857142857,0.9058441558441559,0.7130434782608697,3,1
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,4,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,5,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,6,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,7,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,8,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,9,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,10,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,11,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,12,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,13,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,14,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,15,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,16,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,17,4
4.999999999999999,1.0,0.8571428571428571,1.0,0.817391304347826,18,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,19,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,20,4
5.0,1.0,0.8571428571428571,1.0,0.817391304347826,21,7
4.999999999999999,1.0,0.8571428571428571,1.0,0.817391304347826,22,4
5.0,1.0,0.8571428571428571,1.0,0.808695652173913,23,12
4.518518518518517,1.0,0.8214285714285714,1.0,0.8347826086956521,24,15
4.159420289855073,1.0,0.8214285714285714,1.0,0.8347826086956522,25,15
4.001422475106685,1.0,0.8214285714285714,1.0,0.8260869565217392,26,19
3.877637130801688,1.0,0.8214285714285714,1.0,0.808695652173913,27,19
3.782022471910112,1.0,0.8214285714285714,1.0,0.8,28,20
3.6923076923076916,1.0,0.8214285714285714,1.0,0.8086956521739129,29,18
3.5090180360721432,1.0,0.8214285714285714,1.0,0.826086956521739,30,20
3.3845479452054796,1.0,0.8214285714285714,1.0,0.8347826086956522,31,21
3.2814371257485018,1.0,0.8214285714285714,1.0,0.8521739130434782,32,20
3.1971261787157625,1.0,0.8214285714285714,1.0,0.8521739130434782,33,23
3.0862068965517246,1.0,0.8214285714285714,1.0,0.8521739130434782,34,20
3.0661881977671452,1.0,0.8214285714285714,1.0,0.8521739130434782,35,22
3.0054200542005423,1.0,0.8214285714285714,1.0,0.8695652173913043,36,22
2.9504988985357006,1.0,0.8214285714285714,1.0,0.8521739130434782,37,21
2.911285946825828,1.0,0.8214285714285714,1.0,0.8608695652173912,38,22
2.8802137890003983,1.0,0.8214285714285714,1.0,0.8434782608695652,39,26
2.86010583297853,1.0,0.8214285714285714,1.0,0.8521739130434782,40,25
2.826435916729369,1.0,0.8214285714285714,1.0,0.8521739130434782,41,26
2.794775365584547,1.0,0.8214285714285714,1.0,0.8521739130434782,42,26
2.7589495110403117,1.0,0.8214285714285714,1.0,0.8695652173913042,43,25
2.6878612716763,1.0,0.8214285714285714,1.0,0.8782608695652173,44,25
2.6575729068673573,1.0,0.8214285714285714,1.0,0.8782608695652173,45,23
2.6015936254980074,1.0,0.8214285714285714,1.0,0.8347826086956522,46,22
2.546770490166717,1.0,0.7857142857142857,1.0,0.8608695652173912,47,24
2.5314437441192013,1.0,0.7857142857142857,1.0,0.8521739130434783,48,27
2.4747328479994013,1.0,0.7857142857142857,1.0,0.8434782608695652,49,26
2.4604402590266035,1.0,0.7857142857142857,1.0,0.8347826086956522,50,25
2.430676892617902,1.0,0.7857142857142857,1.0,0.8347826086956522,51,27
2.417583534706995,1.0,0.7857142857142857,1.0,0.8347826086956522,52,28
2.409250942359257,1.0,0.7857142857142857,1.0,0.8347826086956522,53,30
2.3998134323212232,1.0,0.7857142857142857,1.0,0.8347826086956522,54,30
2.3916822744054866,1.0,0.7857142857142857,1.0,0.8260869565217392,55,32
2.374178423466922,1.0,0.7857142857142857,1.0,0.8347826086956521,56,28
2.3568242082891935,1.0,0.7857142857142857,1.0,0.8434782608695651,57,30
2.3420620939720833,1.0,0.7857142857142857,1.0,0.8434782608695651,58,31
2.3247442418002566,1.0,0.75,1.0,0.8434782608695652,59,31
2.2958104797340995,1.0,0.7857142857142857,1.0,0.8434782608695652,60,32
2.2873534530976003,1.0,0.7857142857142857,1.0,0.8434782608695652,61,30
2.2807813698254327,1.0,0.7857142857142857,1.0,0.8434782608695652,62,33
2.2740931143902907,1.0,0.7857142857142857,1.0,0.8695652173913044,63,34
2.261759621711655,1.0,0.7857142857142857,1.0,0.8608695652173912,64,35
2.245435178512695,1.0,0.7857142857142857,1.0,0.8608695652173912,65,33
2.2350559641237893,1.0,0.7857142857142857,1.0,0.8695652173913044,66,34
2.2294144502691724,1.0,0.7857142857142857,1.0,0.8782608695652174,67,36
2.208284176739439,1.0,0.8214285714285714,1.0,0.8695652173913044,68,36
2.1863764121486655,1.0,0.7857142857142857,1.0,0.8521739130434782,69,34
2.1742178862882255,1.0,0.7857142857142857,1.0,0.8521739130434782,70,34
2.1655728112506583,1.0,0.7857142857142857,1.0,0.8521739130434782,71,36
2.154939993102955,1.0,0.7857142857142857,1.0,0.8521739130434782,72,37
2.1478108832653917,1.0,0.7857142857142857,1.0,0.8521739130434782,73,38
2.1206665537484244,1.0,0.8214285714285714,1.0,0.8521739130434782,74,34
2.1139459745495097,1.0,0.7857142857142857,1.0,0.8521739130434782,75,35
2.0954375539643015,1.0,0.7857142857142857,1.0,0.8608695652173912,76,37
2.088743978106497,1.0,0.7857142857142857,1.0,0.8608695652173912,77,35
2.0808873182353587,1.0,0.7857142857142857,1.0,0.8695652173913044,78,33
2.071825494535162,1.0,0.7857142857142857,1.0,0.8608695652173912,79,35
2.065279393080082,1.0,0.7857142857142857,1.0,0.8695652173913044,80,35
2.058106149611586,1.0,0.7857142857142857,1.0,0.8608695652173912,81,38
2.044863423127333,1.0,0.7857142857142857,1.0,0.8608695652173912,82,37
2.03838962366198,1.0,0.7857142857142857,1.0,0.8434782608695652,83,40
2.0335255772806407,1.0,0.7857142857142857,1.0,0.8521739130434782,84,41
2.025579342951765,1.0,0.7857142857142857,1.0,0.817391304347826,85,40
2.021104657593016,1.0,0.7857142857142857,1.0,0.808695652173913,86,40
2.013217660926445,1.0,0.7857142857142857,1.0,0.8260869565217391,87,39
2.010109203241978,1.0,0.7857142857142857,1.0,0.817391304347826,88,39
2.003047604088685,1.0,0.7857142857142857,1.0,0.8173913043478261,89,37
1.9971897524949174,1.0,0.75,1.0,0.8260869565217391,90,42
1.9931062945786369,1.0,0.75,1.0,0.817391304347826,91,37
1.9889683840332621,1.0,0.75,1.0,0.817391304347826,92,39
1.9826197301428254,1.0,0.75,1.0,0.8434782608695652,93,40
1.9744450062639436,1.0,0.75,1.0,0.8434782608695652,94,40
1.9684410305732176,1.0,0.75,1.0,0.8434782608695652,95,42
1.959862801972348,1.0,0.75,1.0,0.8521739130434782,96,40
1.9550591539706086,1.0,0.75,1.0,0.8521739130434782,97,42
1.952480364947017,1.0,0.75,1.0,0.8521739130434782,98,43
1.9500949352291488,1.0,0.75,1.0,0.8521739130434782,99,42
1.9496123446834936,1.0,0.75,1.0,0.8521739130434782,100,41
1.947891570474411,1.0,0.75,1.0,0.8521739130434782,101,41
1.9462271358455476,1.0,0.75,1.0,0.8521739130434782,102,42
1.9443262454582941,1.0,0.75,1.0,0.8521739130434782,103,45
1.937228836947395,1.0,0.7857142857142857,1.0,0.8608695652173913,104,44
1.9336427928230069,1.0,0.7857142857142857,1.0,0.8608695652173913,105,41
1.9311582992234992,1.0,0.7857142857142857,1.0,0.8521739130434783,106,45
1.924364439574902,1.0,0.7857142857142857,1.0,0.8434782608695652,107,43
1.9188170472941857,1.0,0.7857142857142857,1.0,0.8434782608695652,108,44
1.915829464340467,1.0,0.7857142857142857,1.0,0.8434782608695652,109,44
1.9080118605499488,1.0,0.75,1.0,0.8521739130434782,110,46
1.9042825617200443,1.0,0.75,1.0,0.8434782608695652,111,45
1.8987546559023802,1.0,0.75,1.0,0.8608695652173913,112,46
1.8950906902093552,1.0,0.75,1.0,0.8608695652173913,113,45
1.8894674644763763,1.0,0.7857142857142857,1.0,0.8695652173913043,114,42
1.8783929019028016,1.0,0.8214285714285714,1.0,0.8782608695652174,115,44
1.8734641893649682,1.0,0.7857142857142857,1.0,0.8869565217391304,116,43
1.8695904559018652,1.0,0.8214285714285714,1.0,0.8869565217391304,117,43
1.86787782677022,1.0,0.8214285714285714,1.0,0.8869565217391304,118,45
1.8649444904214225,1.0,0.8214285714285714,1.0,0.8869565217391304,119,44
1.8635494173620835,1.0,0.8214285714285714,1.0,0.8869565217391304,120,45
1.8629544484381653,1.0,0.8214285714285714,1.0,0.8869565217391304,121,44
1.8608781734914397,1.0,0.7857142857142857,1.0,0.8782608695652174,122,46
1.858254397861838,1.0,0.7857142857142857,1.0,0.8869565217391304,123,46
1.8557993481778912,1.0,0.8214285714285714,1.0,0.8869565217391304,124,48
1.8495882417829501,1.0,0.8214285714285714,1.0,0.8869565217391304,125,48
1.8389759971472426,1.0,0.7857142857142857,1.0,0.8695652173913043,126,45
1.8321943092404196,1.0,0.7857142857142857,1.0,0.8695652173913043,127,49
1.8206937018114149,1.0,0.7857142857142857,1.0,0.8695652173913043,128,43
1.8171739610138657,1.0,0.7857142857142857,0.9999999999999999,0.8695652173913043,129,46
1.8137918327726703,1.0,0.7857142857142857,1.0,0.8695652173913043,130,49
1.8126947036749963,1.0,0.7857142857142857,1.0,0.8695652173913043,131,49
1.8052296327464687,1.0,0.7857142857142857,1.0,0.8608695652173913,132,45
1.8001956325281945,1.0,0.7857142857142857,1.0,0.8608695652173913,133,48
1.7954183156716463,1.0,0.7857142857142857,1.0,0.8695652173913043,134,48
1.788751930561946,1.0,0.7857142857142857,1.0,0.8782608695652174,135,47
1.7844130080226475,1.0,0.7857142857142857,1.0,0.8782608695652174,136,48
1.7804961758313629,1.0,0.7857142857142857,1.0,0.8782608695652174,137,50
1.7789598035415544,1.0,0.7857142857142857,1.0,0.8782608695652174,138,47
1.7766635835796303,1.0,0.7857142857142857,1.0,0.8782608695652174,139,50
1.7723442380439174,1.0,0.7857142857142857,1.0,0.8695652173913043,140,49
1.7698066480153563,1.0,0.7857142857142857,1.0,0.8695652173913043,141,49
1.7678403015578086,1.0,0.75,1.0,0.8782608695652174,142,47
1.7659862471661936,1.0,0.75,1.0,0.8782608695652174,143,47
1.764747590425387,1.0,0.7857142857142857,1.0,0.8782608695652174,144,50
1.7643842599503943,1.0,0.75,1.0,0.8782608695652174,145,52
1.763861323725684,1.0,0.75,1.0,0.8782608695652174,146,51
1.7632738939816317,1.0,0.75,1.0,0.8782608695652174,147,50
1.7625289151981947,1.0,0.75,1.0,0.8782608695652174,148,52
1.762326178105465,1.0,0.75,1.0,0.8782608695652174,149,52
1.7617789728909068,1.0,0.75,1.0,0.8782608695652174,150,51
1.760702062160278,1.0,0.75,1.0,0.8782608695652174,151,51
1.7598484150159732,1.0,0.75,1.0,0.8782608695652174,152,53
1.759256109131835,1.0,0.75,1.0,0.8782608695652174,153,54
1.7588289694642265,1.0,0.75,1.0,0.8782608695652174,154,52
1.7574850829773447,1.0,0.75,1.0,0.8782608695652174,155,50
1.7562789674895378,1.0,0.75,1.0,0.8782608695652174,156,50
1.7556293923600657,1.0,0.75,1.0,0.8695652173913043,157,54
1.7553192685068946,1.0,0.75,1.0,0.8695652173913043,158,57
1.754170536914422,1.0,0.75,1.0,0.8695652173913043,159,55
1.7513237840054177,1.0,0.75,1.0,0.8782608695652174,160,49
1.7501166569975704,1.0,0.75,1.0,0.8782608695652174,161,53
1.7492102276065629,1.0,0.75,1.0,0.8695652173913043,162,51
1.748251054590427,1.0,0.7857142857142857,1.0,0.8782608695652174,163,50
1.7473636492129503,1.0,0.7857142857142857,1.0,0.8695652173913043,164,49
1.7465562271446748,1.0,0.7857142857142857,1.0,0.8782608695652174,165,51
1.7457927905535386,1.0,0.7857142857142857,1.0,0.8782608695652174,166,51
1.7453280685588848,1.0,0.7857142857142857,1.0,0.8782608695652174,167,51
1.7448909419056506,1.0,0.7857142857142857,0.9999999999999999,0.8782608695652174,168,54
1.7446552616659265,1.0,0.7857142857142857,1.0,0.8695652173913043,169,54
1.7440930301021622,1.0,0.7857142857142857,1.0,0.8782608695652174,170,53
1.743701109661113,1.0,0.7857142857142857,1.0,0.8782608695652174,171,54
1.7435081660710467,1.0,0.7857142857142857,1.0,0.8782608695652174,172,54
1.7425409086273353,1.0,0.7857142857142857,1.0,0.8782608695652174,173,53
1.7422359403189307,1.0,0.7857142857142857,1.0,0.8782608695652174,174,53
1.7414157529697674,1.0,0.7857142857142857,1.0,0.8695652173913043,175,53
1.7410073292037083,1.0,0.75,1.0,0.8782608695652174,176,57
1.7396239400582005,1.0,0.75,1.0,0.8695652173913043,177,55
1.7392954704537675,1.0,0.7857142857142857,1.0,0.8695652173913043,178,55
1.7381359305084016,1.0,0.7857142857142857,1.0,0.8608695652173913,179,55
1.7370313683644338,1.0,0.7857142857142857,1.0,0.8608695652173913,180,53
1.7358056256300856,1.0,0.7857142857142857,1.0,0.8608695652173913,181,55
1.7355459420065442,1.0,0.7857142857142857,1.0,0.8608695652173913,182,54
1.7353705098844996,1.0,0.7857142857142857,0.9999999999999999,0.8608695652173913,183,56
1.7349135004387037,1.0,0.7857142857142857,1.0,0.8608695652173913,184,57
1.7347451007366055,1.0,0.7857142857142857,1.0,0.8608695652173913,185,57
1.7347157887573725,1.0,0.7857142857142857,1.0,0.8608695652173913,186,57
1.7340868262077924,1.0,0.7857142857142857,1.0,0.8608695652173913,187,54
1.7325495191086107,1.0,0.7857142857142857,1.0,0.8608695652173913,188,53
1.7320865819146976,1.0,0.7857142857142857,1.0,0.8608695652173913,189,55
1.7311939095090696,1.0,0.75,1.0,0.8608695652173913,190,53
1.730172890278718,1.0,0.75,1.0,0.8608695652173913,191,52
1.730001377064499,1.0,0.75,1.0,0.8608695652173913,192,54
1.7295396014827467,1.0,0.75,1.0,0.8608695652173913,193,54
1.7286046924358327,1.0,0.75,0.9999999999999999,0.8608695652173913,194,53
1.7281287193929575,1.0,0.75,1.0,0.8608695652173913,195,55
1.7256338598306642,1.0,0.75,1.0,0.8608695652173913,196,53
1.7248673773390886,1.0,0.75,1.0,0.8521739130434782,197,54
1.7227774767024233,1.0,0.75,1.0,0.8608695652173913,198,53
1.7197249379550104,1.0,0.75,1.0,0.8695652173913044,199,51
1.7195772459479775,1.0,0.75,1.0,0.8608695652173913,200,52
1.7186936375476092,1.0,0.75,1.0,0.8608695652173913,201,52
1.7182164080161613,1.0,0.75,1.0,0.8608695652173913,202,52
1.7175143903148609,1.0,0.75,1.0,0.8608695652173913,203,50
1.7171352457551672,1.0,0.75,1.0,0.8521739130434782,204,54
1.7167722654477684,1.0,0.75,1.0,0.8608695652173913,205,53
1.7161555558609236,1.0,0.75,1.0,0.8608695652173913,206,51
1.7156024494298798,1.0,0.75,1.0,0.8521739130434782,207,52
1.7140626676651056,1.0,0.75,1.0,0.8608695652173913,208,53
1.713987794984062,1.0,0.75,1.0,0.8608695652173913,209,56
1.7133442788799305,1.0,0.75,1.0,0.8608695652173913,210,54
1.71314266594434,1.0,0.75,1.0,0.8608695652173913,211,54
1.7127427198641212,1.0,0.75,1.0,0.8608695652173913,212,55
1.7108587336195893,1.0,0.75,1.0,0.8695652173913043,213,57
1.710151655285063,1.0,0.75,1.0,0.8695652173913043,214,58
1.7091428556256827,1.0,0.75,1.0,0.8608695652173913,215,56
1.7087562941969372,1.0,0.75,1.0,0.8695652173913043,216,56
1.7081746098214672,1.0,0.75,1.0,0.8608695652173913,217,57
1.7075668199351917,1.0,0.75,1.0,0.8695652173913043,218,57
1.7070067146348664,1.0,0.75,1.0,0.8695652173913043,219,57
1.7066173797643192,1.0,0.75,1.0,0.8782608695652174,220,56
1.7065740272783299,1.0,0.75,1.0,0.8782608695652174,221,58
1.7058671896100253,1.0,0.75,1.0,0.8782608695652174,222,54
1.70534483155756,1.0,0.75,1.0,0.8869565217391304,223,57
1.7050104273476607,1.0,0.75,1.0,0.8869565217391304,224,59
1.7047520693609504,1.0,0.75,1.0,0.8869565217391304,225,60
1.704483368987621,1.0,0.75,1.0,0.8869565217391304,226,57
1.702734856980963,1.0,0.75,1.0,0.8695652173913043,227,56
1.701758627120832,1.0,0.75,1.0,0.8695652173913043,228,56
1.701347427964773,1.0,0.75,1.0,0.8608695652173913,229,59
1.7005975458687164,1.0,0.75,1.0,0.8695652173913043,230,58
1.6999221191836735,1.0,0.75,0.9999999999999999,0.8782608695652174,231,59
1.6996699177153343,1.0,0.75,1.0,0.8782608695652174,232,60
1.6994671233529497,1.0,0.75,1.0,0.8782608695652174,233,57
1.6993678223699378,1.0,0.75,1.0,0.8782608695652174,234,59
1.6991028812609212,1.0,0.75,0.9999999999999999,0.8782608695652174,235,57
1.698946002212018,1.0,0.75,1.0,0.8782608695652174,236,57
1.6987406680806805,1.0,0.75,1.0,0.8782608695652174,237,56
1.6985448547508148,1.0,0.75,1.0,0.8782608695652174,238,57
1.6984503668060604,1.0,0.75,1.0,0.8869565217391304,239,58
1.6983887014878214,1.0,0.75,1.0,0.8869565217391304,240,59
1.6981736954539772,1.0,0.75,1.0,0.8869565217391304,241,60
1.6979992659954684,1.0,0.75,1.0,0.8782608695652174,242,62
1.6977975722229695,1.0,0.75,1.0,0.8782608695652174,243,60
1.6976264445427651,1.0,0.75,1.0,0.8782608695652174,244,59
1.6975203477576395,1.0,0.75,1.0,0.8782608695652174,245,61
1.6973600439525522,1.0,0.75,1.0,0.8782608695652174,246,59
1.6972289463658785,1.0,0.75,1.0,0.8782608695652174,247,61
1.6971080567265655,1.0,0.75,1.0,0.8782608695652174,248,61
1.6970949053176414,1.0,0.75,1.0,0.8782608695652174,249,61
1.696419421254907,1.0,0.75,1.0,0.8782608695652174,250,62
1.6959860148828958,1.0,0.75,1.0,0.8782608695652174,251,59
1.6954179317472386,1.0,0.75,1.0,0.8695652173913044,252,59
1.6952727738502291,1.0,0.75,1.0,0.8695652173913044,253,60
1.6951168530894003,1.0,0.75,1.0,0.8782608695652174,254,59
1.6949222689819685,1.0,0.75,1.0,0.8695652173913044,255,60
1.6948724904130807,1.0,0.75,0.9999999999999999,0.8782608695652174,256,60
1.6946314028229075,1.0,0.75,1.0,0.8608695652173913,257,59
1.6940915491339028,1.0,0.75,1.0,0.8608695652173913,258,59
1.6934298497123847,1.0,0.75,1.0,0.8695652173913043,259,57
1.6920009488598204,1.0,0.75,1.0,0.8782608695652174,260,60
1.6916688522030707,1.0,0.75,1.0,0.8782608695652174,261,62
1.6914490345120663,1.0,0.75,1.0,0.8782608695652174,262,62
1.6901797414251059,1.0,0.75,1.0,0.8782608695652174,263,59
1.6900801492179753,1.0,0.75,1.0,0.8782608695652174,264,60
1.6899226258556082,1.0,0.75,1.0,0.8782608695652174,265,58
1.689875852164242,1.0,0.75,1.0,0.8782608695652174,266,58
1.6896370379553753,1.0,0.75,1.0,0.8782608695652174,267,57
1.689559750873093,1.0,0.75,1.0,0.8782608695652174,268,58
1.6895024485928327,1.0,0.75,1.0,0.8695652173913044,269,59
1.6893948272460844,1.0,0.75,1.0,0.8695652173913044,270,60
1.6893877353328433,1.0,0.75,1.0,0.8695652173913044,271,60
1.689129241117994,1.0,0.75,1.0,0.8695652173913044,272,62
1.6886868546105585,1.0,0.75,1.0,0.8695652173913044,273,62
1.6885386453536122,1.0,0.75,1.0,0.8695652173913044,274,61
1.6883565360539716,1.0,0.75,1.0,0.8695652173913044,275,62
1.6881290513918088,1.0,0.75,1.0,0.8695652173913044,276,61
1.6877476107600853,1.0,0.7142857142857143,1.0,0.8695652173913044,277,61
1.68742333537242,1.0,0.7142857142857143,1.0,0.8695652173913044,278,60
1.6873912143651624,1.0,0.7142857142857143,1.0,0.8695652173913044,279,59
1.687382671214902,1.0,0.7142857142857143,1.0,0.8695652173913044,280,60
1.6873239147672023,1.0,0.7142857142857143,1.0,0.8695652173913044,281,62
1.6872245441262705,1.0,0.7142857142857143,1.0,0.8695652173913044,282,62
1.687204204672129,1.0,0.7142857142857143,1.0,0.8695652173913044,283,60
1.6871878194629262,1.0,0.7142857142857143,1.0,0.8695652173913044,284,61
1.687151698893346,1.0,0.7142857142857143,1.0,0.8695652173913044,285,60
1.6871359037560374,1.0,0.7142857142857143,1.0,0.8695652173913044,286,62
1.6871173161334398,1.0,0.7142857142857143,1.0,0.8608695652173913,287,61
1.6868941572677765,1.0,0.7142857142857143,1.0,0.8695652173913044,288,61
1.686860821624871,1.0,0.7142857142857143,1.0,0.8695652173913044,289,61
1.6868090791493182,1.0,0.7142857142857143,1.0,0.8695652173913044,290,62
1.6867722180843894,1.0,0.7142857142857143,1.0,0.8695652173913044,291,62
1.6866818263590027,1.0,0.7142857142857143,1.0,0.8695652173913044,292,61
1.6866089281327599,1.0,0.7142857142857143,1.0,0.8695652173913044,293,61
1.6865862419883972,1.0,0.7142857142857143,1.0,0.8695652173913044,294,62
1.6864520190305836,1.0,0.75,1.0,0.8695652173913044,295,62
1.6863454586164646,1.0,0.7142857142857143,1.0,0.8695652173913044,296,59
1.686213993178247,1.0,0.7142857142857143,1.0,0.8695652173913044,297,62
1.6860366908391466,1.0,0.75,1.0,0.8695652173913044,298,62
1.6859675546816608,1.0,0.7142857142857143,1.0,0.8695652173913044,299,63
1.6859062055985636,1.0,0.7142857142857143,1.0,0.8695652173913044,300,62
1.6857709646601997,1.0,0.75,1.0,0.8695652173913044,301,60
1.6856881935310455,1.0,0.7142857142857143,1.0,0.8695652173913044,302,62
1.6856653168329805,1.0,0.7142857142857143,0.9999999999999999,0.8695652173913044,303,60
